binding_id,node_id,node_name,binding_target_id,binding_target_title,binding_type,project_id,task_id,resource_type,learning_activity_type,student_action,student_output,assessment_output,binding_status,audit_status,risk_level,source_file,notes
BV03-0063,P5T3-N01,确认性能提升方案与验证口径,P5T3-C02,P5T3-C02,resource_card,P5,P5-T3,text_card;worksheet;table,case_intro;risk_checking,对照提升方案，填写验证对象、验证范围、前后对比基线和达成口径。,性能提升验证任务单,性能提升验证任务单,planned,pending_professional_review,medium,reports/P5-T3详细能力节点字段表V0.2.csv,验证口径需专业教师确认，避免把教材案例阈值泛化为行业统一标准。
BV03-0064,P5T3-N01,确认性能提升方案与验证口径,性能提升验证任务单,性能提升验证任务单,assessment_output,P5,P5-T3,text_card;worksheet;table,case_intro;risk_checking,对照提升方案，填写验证对象、验证范围、前后对比基线和达成口径。,性能提升验证任务单,性能提升验证任务单,planned,pending_professional_review,medium,reports/P5-T3详细能力节点字段表V0.2.csv,能区分验证对象、验证范围、基线和达成口径，且不把实施完成直接写成验证通过。
BV03-0065,P5T3-N02,选择验证数据源与复测路径,P5T3-C03,P5T3-C03,resource_card,P5,P5-T3,text_card;chart;worksheet,evidence_classification;process_ordering,把接入、保持、移动性、资源、可用类验证目标匹配到合适的数据源。,验证数据源选择表,验证数据源选择表,planned,pending_media_review,medium,reports/P5-T3详细能力节点字段表V0.2.csv,网管、大数据、路测、用户回访的适用边界需专业教师确认。
BV03-0066,P5T3-N02,选择验证数据源与复测路径,P5T3-C04,P5T3-C04,resource_card,P5,P5-T3,text_card;chart;worksheet,evidence_classification;process_ordering,把接入、保持、移动性、资源、可用类验证目标匹配到合适的数据源。,验证数据源选择表,验证数据源选择表,planned,pending_media_review,medium,reports/P5-T3详细能力节点字段表V0.2.csv,网管、大数据、路测、用户回访的适用边界需专业教师确认。
BV03-0067,P5T3-N02,选择验证数据源与复测路径,验证数据源选择表,验证数据源选择表,assessment_output,P5,P5-T3,text_card;chart;worksheet,evidence_classification;process_ordering,把接入、保持、移动性、资源、可用类验证目标匹配到合适的数据源。,验证数据源选择表,验证数据源选择表,planned,pending_media_review,medium,reports/P5-T3详细能力节点字段表V0.2.csv,能说明数据源选择理由，并指出单一数据源的局限。
BV03-0068,P5T3-N03,建立优化前后KPI对比基线,P5T3-C05,P5T3-C05,resource_card,P5,P5-T3,table;chart;worksheet,metric_annotation;comparison_analysis;data_reading,提取接通率、掉线率、切换、速率、可用性等指标，制作前后对比表。,优化前后KPI对比表,优化前后KPI对比表,planned,pending_media_review,high,reports/P5-T3详细能力节点字段表V0.2.csv,具体KPI阈值和场景适用口径需专业复核。
BV03-0069,P5T3-N03,建立优化前后KPI对比基线,P5T3-C06,P5T3-C06,resource_card,P5,P5-T3,table;chart;worksheet,metric_annotation;comparison_analysis;data_reading,提取接通率、掉线率、切换、速率、可用性等指标，制作前后对比表。,优化前后KPI对比表,优化前后KPI对比表,planned,pending_media_review,high,reports/P5-T3详细能力节点字段表V0.2.csv,具体KPI阈值和场景适用口径需专业复核。
BV03-0070,P5T3-N03,建立优化前后KPI对比基线,优化前后KPI对比表,优化前后KPI对比表,assessment_output,P5,P5-T3,table;chart;worksheet,metric_annotation;comparison_analysis;data_reading,提取接通率、掉线率、切换、速率、可用性等指标，制作前后对比表。,优化前后KPI对比表,优化前后KPI对比表,planned,pending_media_review,high,reports/P5-T3详细能力节点字段表V0.2.csv,能正确形成前后对比，并避免只看单一指标就下结论。
BV03-0071,P5T3-N04,验证接入与保持类提升效果,P5T3-C07,P5T3-C07,resource_card,P5,P5-T3,simulation_case;annotated_image;redrawn_image;worksheet,problem_diagnosis;evidence_classification;metric_annotation,阅读接入类和保持类案例材料，标出支持“已改善”和“仍有风险”的依据。,接入/保持类效果判断记录,接入/保持类效果判断记录,planned,pending_media_review,high,reports/P5-T3详细能力节点字段表V0.2.csv,原教材接入、PDU会话、掉线相关截图需重绘或标注，专业结论需复核。
BV03-0072,P5T3-N04,验证接入与保持类提升效果,P5T3-C08,P5T3-C08,resource_card,P5,P5-T3,simulation_case;annotated_image;redrawn_image;worksheet,problem_diagnosis;evidence_classification;metric_annotation,阅读接入类和保持类案例材料，标出支持“已改善”和“仍有风险”的依据。,接入/保持类效果判断记录,接入/保持类效果判断记录,planned,pending_media_review,high,reports/P5-T3详细能力节点字段表V0.2.csv,原教材接入、PDU会话、掉线相关截图需重绘或标注，专业结论需复核。
BV03-0073,P5T3-N04,验证接入与保持类提升效果,P5T3-C09,P5T3-C09,resource_card,P5,P5-T3,simulation_case;annotated_image;redrawn_image;worksheet,problem_diagnosis;evidence_classification;metric_annotation,阅读接入类和保持类案例材料，标出支持“已改善”和“仍有风险”的依据。,接入/保持类效果判断记录,接入/保持类效果判断记录,planned,pending_media_review,high,reports/P5-T3详细能力节点字段表V0.2.csv,原教材接入、PDU会话、掉线相关截图需重绘或标注，专业结论需复核。
BV03-0074,P5T3-N04,验证接入与保持类提升效果,接入/保持类效果判断记录,接入/保持类效果判断记录,assessment_output,P5,P5-T3,simulation_case;annotated_image;redrawn_image;worksheet,problem_diagnosis;evidence_classification;metric_annotation,阅读接入类和保持类案例材料，标出支持“已改善”和“仍有风险”的依据。,接入/保持类效果判断记录,接入/保持类效果判断记录,planned,pending_media_review,high,reports/P5-T3详细能力节点字段表V0.2.csv,能用至少两类依据说明接入或保持类问题是否改善，并写出未闭环边界。
BV03-0075,P5T3-N05,验证移动性、资源与可用类提升效果,P5T3-C10,P5T3-C10,resource_card,P5,P5-T3,simulation_case;table;chart;redrawn_image;worksheet,comparison_analysis;problem_diagnosis;risk_checking,对移动性、资源、可用类案例进行前后对比，写出是否闭环和仍需关注的风险。,移动性/资源/可用类效果判断记录,移动性/资源/可用类效果判断记录,planned,pending_media_review,high,reports/P5-T3详细能力节点字段表V0.2.csv,原教材移动性、速率、光链路故障截图需媒体治理，指标和结论需专业复核。
BV03-0076,P5T3-N05,验证移动性、资源与可用类提升效果,P5T3-C11,P5T3-C11,resource_card,P5,P5-T3,simulation_case;table;chart;redrawn_image;worksheet,comparison_analysis;problem_diagnosis;risk_checking,对移动性、资源、可用类案例进行前后对比，写出是否闭环和仍需关注的风险。,移动性/资源/可用类效果判断记录,移动性/资源/可用类效果判断记录,planned,pending_media_review,high,reports/P5-T3详细能力节点字段表V0.2.csv,原教材移动性、速率、光链路故障截图需媒体治理，指标和结论需专业复核。
BV03-0077,P5T3-N05,验证移动性、资源与可用类提升效果,P5T3-C12,P5T3-C12,resource_card,P5,P5-T3,simulation_case;table;chart;redrawn_image;worksheet,comparison_analysis;problem_diagnosis;risk_checking,对移动性、资源、可用类案例进行前后对比，写出是否闭环和仍需关注的风险。,移动性/资源/可用类效果判断记录,移动性/资源/可用类效果判断记录,planned,pending_media_review,high,reports/P5-T3详细能力节点字段表V0.2.csv,原教材移动性、速率、光链路故障截图需媒体治理，指标和结论需专业复核。
BV03-0078,P5T3-N05,验证移动性、资源与可用类提升效果,移动性/资源/可用类效果判断记录,移动性/资源/可用类效果判断记录,assessment_output,P5,P5-T3,simulation_case;table;chart;redrawn_image;worksheet,comparison_analysis;problem_diagnosis;risk_checking,对移动性、资源、可用类案例进行前后对比，写出是否闭环和仍需关注的风险。,移动性/资源/可用类效果判断记录,移动性/资源/可用类效果判断记录,planned,pending_media_review,high,reports/P5-T3详细能力节点字段表V0.2.csv,能说明指标改善、业务体验恢复和仍需观察风险之间的关系。
BV03-0079,P5T3-N06,判断未闭环指标与二次分析入口,P5T3-C13,P5T3-C13,resource_card,P5,P5-T3,worksheet;text_card;rubric,evidence_classification;reflection_summary;correction_revision,把案例结论分成已闭环、改善但未达标、证据不足、需信令复盘四类。,未闭环问题清单,未闭环问题清单,planned,pending_professional_review,high,reports/P5-T3详细能力节点字段表V0.2.csv,未闭环分类和信令复盘入口需专业教师确认。
BV03-0080,P5T3-N06,判断未闭环指标与二次分析入口,P5T3-C14,P5T3-C14,resource_card,P5,P5-T3,worksheet;text_card;rubric,evidence_classification;reflection_summary;correction_revision,把案例结论分成已闭环、改善但未达标、证据不足、需信令复盘四类。,未闭环问题清单,未闭环问题清单,planned,pending_professional_review,high,reports/P5-T3详细能力节点字段表V0.2.csv,未闭环分类和信令复盘入口需专业教师确认。
BV03-0081,P5T3-N06,判断未闭环指标与二次分析入口,未闭环问题清单,未闭环问题清单,assessment_output,P5,P5-T3,worksheet;text_card;rubric,evidence_classification;reflection_summary;correction_revision,把案例结论分成已闭环、改善但未达标、证据不足、需信令复盘四类。,未闭环问题清单,未闭环问题清单,planned,pending_professional_review,high,reports/P5-T3详细能力节点字段表V0.2.csv,能说明未闭环原因，并把问题连接到数据分析、方案调整、复测或信令复盘。
BV03-0082,P5T3-N07,输出全网性能提升验证报告,P5T3-C15,P5T3-C15,resource_card,P5,P5-T3,report_template;worksheet;rubric;teacher_guide,report_output;conclusion_writing;reflection_summary,按模板填写验证目标、数据来源、对比结果、结论边界和后续建议。,全网性能提升验证报告,全网性能提升验证报告,planned,pending_professional_review,medium,reports/P5-T3详细能力节点字段表V0.2.csv,报告模板和职业表达口径需专业教师和编辑共同复核。
BV03-0083,P5T3-N07,输出全网性能提升验证报告,P5T3-C16,P5T3-C16,resource_card,P5,P5-T3,report_template;worksheet;rubric;teacher_guide,report_output;conclusion_writing;reflection_summary,按模板填写验证目标、数据来源、对比结果、结论边界和后续建议。,全网性能提升验证报告,全网性能提升验证报告,planned,pending_professional_review,medium,reports/P5-T3详细能力节点字段表V0.2.csv,报告模板和职业表达口径需专业教师和编辑共同复核。
BV03-0084,P5T3-N07,输出全网性能提升验证报告,全网性能提升验证报告,全网性能提升验证报告,assessment_output,P5,P5-T3,report_template;worksheet;rubric;teacher_guide,report_output;conclusion_writing;reflection_summary,按模板填写验证目标、数据来源、对比结果、结论边界和后续建议。,全网性能提升验证报告,全网性能提升验证报告,planned,pending_professional_review,medium,reports/P5-T3详细能力节点字段表V0.2.csv,报告结构完整、数据来源清楚、判断有依据、未闭环边界明确、后续建议可执行。
BV03-0085,P6T2-N01,明确信令问题分析任务与数据来源,P6T2-C01,P6T2-C01,resource_card,P6,P6-T2,text_card;worksheet;simulation_case,case_intro;data_reading,读取任务描述、log入口、地图、指标和信令材料，填写分析任务单。,问题分析任务单,问题分析任务单,planned,pending_media_review,medium,reports/P6-T2详细能力节点字段表V0.2.csv,需确认仿真界面标注是否准确表达信令分析入口。
BV03-0086,P6T2-N01,明确信令问题分析任务与数据来源,P6T2-W01,P6T2-W01,resource_card,P6,P6-T2,text_card;worksheet;simulation_case,case_intro;data_reading,读取任务描述、log入口、地图、指标和信令材料，填写分析任务单。,问题分析任务单,问题分析任务单,planned,pending_media_review,medium,reports/P6-T2详细能力节点字段表V0.2.csv,需确认仿真界面标注是否准确表达信令分析入口。
