v03_record_id,node_id,node_name,node_layer,parent_node_id,project_id,project_title,task_id,task_title,primary_job_process_id,secondary_job_process_ids,primary_ability_unit_id,secondary_ability_unit_ids,source_type,source_ref_id,source_maturity,student_title,student_learning_goal,student_action,student_output,assessment_output,resource_card_ids,resource_type,learning_activity_type,node_status,audit_status,review_required_type,risk_level,media_handling_status,professional_risk_type,version_status,v03_maturity,source_files,notes
N-V036-INC-P3T2-002,P3T2-N02,筛选当前告警并判断优先级,detail_capability,P3-T2,P3,项目三：5G网络信息管理,P3-T2,任务2：5G网络运行监控,JP-03,none,AU-04,none,original_textbook;ai_inference,textbook:P3-T2 lines 2814-2874;task_inventory:P3-T2,increment_trial,先从当前告警里找出最该关注的问题,我能读取告警级别、状态、对象和时间并说明哪些告警需要优先关注。,查看当前告警样例并完成告警优先级筛选记录。,当前告警筛选记录,当前告警筛选记录,P3T2-C02;P3T2-W02;P3T2-ACT02,knowledge_card;table;interactive_activity,alert_filtering;priority_judgement,trial_split,pending_professional_review,professional;media;student_text,high,pending_media_review,alarm_priority;procedure;tool_screenshot,current,increment_trial,reports/P3-T2基于V0.3.6主数据补拆验证报告.md;extracted/textbook.md,当前告警截图和告警表只能作为待审资源，优先级判断需专业复核。
N-V036-INC-P3T2-003,P3T2-N03,追溯历史告警与典型案例线索,detail_capability,P3-T2,P3,项目三：5G网络信息管理,P3-T2,任务2：5G网络运行监控,JP-03,none,AU-04,none,original_textbook;ai_inference,textbook:P3-T2 lines 2861-2874;3681-3810;task_inventory:P3-T2,increment_trial,把当前告警放到时间线里看,我能对比当前告警和历史告警并判断问题是否持续、复现或接近典型案例线索。,对比当前告警、历史告警和典型案例线索并填写历史告警追溯卡。,历史告警追溯卡,历史告警追溯卡,P3T2-C03;P3T2-CASE01;P3T2-W03,case_card;timeline_card;worksheet,historical_alarm_tracing;case_comparison,trial_split,pending_professional_review,professional;media;case_authenticity;student_text,high,pending_media_review,case_logic;alarm_cause;procedure,current,increment_trial,reports/P3-T2基于V0.3.6主数据补拆验证报告.md;extracted/textbook.md,典型告警案例需脱敏、复核和教学化改写，不能直接作为现场处置规程。
N-V036-INC-P3T2-004,P3T2-N04,创建或选择性能指标查询模板,detail_capability,P3-T2,P3,项目三：5G网络信息管理,P3-T2,任务2：5G网络运行监控,JP-03,none,AU-04,none,original_textbook;ai_inference,textbook:P3-T2 lines 3299-3367;3576-3619;task_inventory:P3-T2,increment_trial,查询指标前先选对对象、时间和口径,我能根据监控问题选择指标类别、测量对象、统计粒度和查询范围。,根据任务情境完成性能指标查询配置单。,性能指标查询配置单,性能指标查询配置单,P3T2-C04;P3T2-W04;P3T2-ACT04,reference_card;configuration_form;interactive_activity,indicator_template_selection;scope_setting,trial_split,pending_professional_review,professional;media;student_text,high,pending_media_review,metric_threshold;data_source;tool_screenshot,current,increment_trial,reports/P3-T2基于V0.3.6主数据补拆验证报告.md;extracted/textbook.md,指标类别和查询模板可教学化，但厂家计数器口径和阈值需专业复核。
N-V036-INC-P3T2-005,P3T2-N05,查询指标并识别异常变化,detail_capability,P3-T2,P3,项目三：5G网络信息管理,P3-T2,任务2：5G网络运行监控,JP-03,none,AU-04,none,original_textbook;ai_inference,textbook:P3-T2 lines 3351-3468;3619-3658;task_inventory:P3-T2,increment_trial,从查询结果里找出异常变化但不急着下结论,我能从指标结果中识别异常小区、异常时间段和异常类别并说明不能直接推出的结论。,读取教学化指标表并标注TOP异常、趋势变化和判断边界。,指标异常识别表,指标异常识别表,P3T2-D01;P3T2-W05;P3T2-ACT05,data_table;worksheet;interactive_activity,indicator_reading;anomaly_identification;boundary_explanation,trial_split,pending_professional_review,professional;data_security;student_text,high,pending_media_review,metric_threshold;conclusion;data_source,current,increment_trial,reports/P3-T2基于V0.3.6主数据补拆验证报告.md;extracted/textbook.md,指标异常识别必须避免把模拟数据或教材表格范围写成真实网络诊断结论。
N-V036-INC-P3T2-006,P3T2-N06,结合日志形成监控结论与后续入口,detail_capability,P3-T2,P3,项目三：5G网络信息管理,P3-T2,任务2：5G网络运行监控,JP-03,JP-05;JP-06;JP-07,AU-04,AU-05;AU-07;AU-09;AU-10,original_textbook;ai_inference,textbook:P3-T2 lines 3487-3667;3669-3833;task_inventory:P3-T2,increment_trial,把告警、指标和日志合成下一步建议,我能结合告警、性能指标和日志追溯形成监控结论，并判断下一步进入参数检查、优化实施、持续验证还是信令复盘。,整理告警、指标和日志证据并填写运行监控结论与分流建议单。,运行监控结论与分流建议单,运行监控结论与分流建议单,P3T2-C06;P3T2-W06;P3T2-ACT06;P3T2-MEDIA01,knowledge_card;worksheet;branching_activity;media_review_list,log_tracing;monitoring_conclusion;task_branching,trial_split,pending_professional_review,professional;data_security;media;student_text,high,pending_media_review,log_security;conclusion;procedure;privacy,current,increment_trial,reports/P3-T2基于V0.3.6主数据补拆验证报告.md;extracted/textbook.md,本节点是P3-T2跨任务分流口，日志和账号信息必须脱敏并保留数据安全门禁。
N-V037-INC-P3T4-001,P3T4-N01,明确参数设置任务与变更依据,detail_capability,P3-T4,P3,项目三：5G网络信息管理,P3-T4,任务4：5G网络参数设置,JP-05,JP-03,AU-04,AU-06,original_textbook;ai_inference,textbook:P3-T4 lines 4801-4836;project_chain_review:V0.3.7;task_inventory:P3-T4,increment_trial,先判断这次参数能不能改、为什么改,我能根据监控结论、参数异常清单或案例线索说明是否进入参数设置，并说清教学仿真和真实网管的边界。,阅读任务情境和前置证据，填写参数设置任务与变更依据单。,参数设置任务与变更依据单,参数设置任务与变更依据单,P3T4-C01;P3T4-W01;P3T4-ACT01,task_card;boundary_table;worksheet,change_basis_judgement;authorization_boundary_checking,trial_split,pending_professional_review,professional;data_security;student_text,high,not_applicable,authorization;procedure;operation_boundary,current,increment_trial,reports/P3-T4基于V0.3.7主数据补拆验证报告.md;extracted/textbook.md,本节点只训练变更依据和授权边界判断，不训练真实生产网管下发。
N-V037-INC-P3T4-002,P3T4-N02,识别参数对象与影响范围,detail_capability,P3-T4,P3,项目三：5G网络信息管理,P3-T4,任务4：5G网络参数设置,JP-05,JP-03,AU-04,AU-06,original_textbook;ai_inference,textbook:P3-T4 lines 4837-4938;task_inventory:P3-T4,increment_trial,先看清要改的是哪类参数、会影响什么,我能区分波束、邻区、锚点和切换门限等参数对象，并说明可能影响覆盖、移动性、接入或业务保持。,阅读参数说明和案例线索，完成参数对象与影响边界表。,参数对象与影响边界表,参数对象与影响边界表,P3T4-C02;P3T4-W02;P3T4-ACT02,knowledge_card;parameter_table;worksheet,parameter_object_classification;impact_boundary_marking,trial_split,pending_professional_review,professional;student_text,high,pending_media_review,parameter_meaning;threshold;scenario_applicability,current,increment_trial,reports/P3-T4基于V0.3.7主数据补拆验证报告.md;extracted/textbook.md,参数含义、取值和NSA场景适用性均需专业复核。
N-V037-INC-P3T4-003,P3T4-N03,制定邻区添加、删除或调整方案,detail_capability,P3-T4,P3,项目三：5G网络信息管理,P3-T4,任务4：5G网络参数设置,JP-05,none,AU-04,AU-06,original_textbook;ai_inference,textbook:P3-T4 lines 4874-4952;5028-5102;task_inventory:P3-T4,increment_trial,判断邻区该添加、删除还是调整,我能根据任务场景和参数检查结果选择邻区添加、删除或调整方案，并说明依据和风险。,分析邻区场景，填写邻区调整方案卡。,邻区调整方案卡,邻区调整方案卡,P3T4-C03;P3T4-W03;P3T4-ACT03,principle_card;worksheet;interactive_activity,neighbor_plan_selection;reasoning_chain_completion,trial_split,pending_professional_review,professional;student_text,high,pending_media_review,neighbor_relation;handover;operation_boundary,current,increment_trial,reports/P3-T4基于V0.3.7主数据补拆验证报告.md;extracted/textbook.md,邻区原则不能泛化为固定规则，单向邻区和特殊场景需专业复核。
N-V037-INC-P3T4-004,P3T4-N04,完成教学仿真参数设置并记录证据,detail_capability,P3-T4,P3,项目三：5G网络信息管理,P3-T4,任务4：5G网络参数设置,JP-05,none,AU-06,AU-04,original_textbook;ai_inference,textbook:P3-T4 lines 5020-5112;task_inventory:P3-T4,increment_trial,在教学仿真里完成设置并留下证据,我能在教学仿真或教学化重绘界面中完成参数修改、邻区添加删除或锚点参数设置记录。,按任务要求完成教学仿真设置并填写参数设置操作记录。,参数设置操作记录,参数设置操作记录,P3T4-C04;P3T4-W04;P3T4-M01,flow_card;operation_record;media_review_object,simulation_operation;operation_evidence_recording,trial_split,pending_professional_review,professional;media;data_security;platform,high,pending_media_review,tool_screenshot;authorization;platform_boundary,current,increment_trial,reports/P3-T4基于V0.3.7主数据补拆验证报告.md;extracted/textbook.md,所有截图和操作路径均为教学仿真或重绘对象，不代表真实网管授权。
N-V037-INC-P3T4-005,P3T4-N05,核查设置结果、风险与回退条件,detail_capability,P3-T4,P3,项目三：5G网络信息管理,P3-T4,任务4：5G网络参数设置,JP-05,JP-06,AU-06,AU-07,original_textbook;ai_inference,textbook:P3-T4 lines 5113-5168;task_inventory:P3-T4,increment_trial,设置完不能只看截图，还要判断风险和回退,我能对比设置前后状态，说明是否需要回退、复查、复测或进入信令复盘。,阅读设置结果和案例线索，填写设置结果核查与回退条件单。,设置结果核查与回退条件单,设置结果核查与回退条件单,P3T4-C05;P3T4-W05;P3T4-ACT05,risk_card;worksheet;interactive_activity,result_checking;rollback_condition_judgement,trial_split,pending_professional_review,professional;student_text;case_authenticity,high,pending_media_review,rollback;professional_conclusion;case_logic,current,increment_trial,reports/P3-T4基于V0.3.7主数据补拆验证报告.md;extracted/textbook.md,设置成功不等于优化成功，必须保留复测和回退判断。
N-V037-INC-P3T4-006,P3T4-N06,形成参数变更记录并衔接复测,detail_capability,P3-T4,P3,项目三：5G网络信息管理,P3-T4,任务4：5G网络参数设置,JP-05,JP-06,AU-06,AU-07,original_textbook;ai_inference,textbook:P3-T4 lines 5113-5187;project_chain_review:V0.3.7,increment_trial,把这次参数变更交代清楚，并说明下一步怎么验证,我能整理变更依据、操作证据、核查结果和复测要求，形成可交接的参数变更记录。,填写参数变更记录与复测交接单，并选择进入P4-T1、P4-T2、P5-T3或P6-T2的后续路径。,参数变更记录与复测交接单,参数变更记录与复测交接单,P3T4-C06;P3T4-W06;P3T4-ACT06,template;handover_checklist;interactive_activity,change_recording;retest_handover_routing,trial_split,pending_professional_review,professional;student_text;editorial,high,not_applicable,change_record;handover_boundary;professional_conclusion,current,increment_trial,reports/P3-T4基于V0.3.7主数据补拆验证报告.md;extracted/textbook.md,本节点是P3到P4/P5/P6的交接节点，记录完整性和复测口径需内部评审。
N-V038-INC-P6T1-001,P6T1-N01,明确信令流程学习任务与4G/5G关键差异,detail_capability,P6-T1,P6,项目六：5G信令分析,P6-T1,任务1 5G关键信令流程及解析,JP-07,JP-03;JP-06,AU-10,AU-03;AU-09,original_textbook;professional_standard;digital_textbook_standard;ai_inference,textbook:P6-T1;task_inventory:P6-T1;reports:第九类普通任务增量验证对象选择说明V0.3.8.md;reports:P6-T1基于V0.3.8主数据补拆验证实施计划.md,internal_trial,先知道这节课要看哪些信令,我能对照4G/5G注册、连接、业务、切换、位置更新、寻呼差异，判断本任务关注的5G流程。,对照4G/5G注册、连接、业务、切换、位置更新、寻呼差异，判断本任务关注的5G流程。,信令差异对照卡,信令差异对照卡,P6T1-C01;P6T1-W01,table;concept_card,evidence_classification,trial_split,pending_professional_media_review,professional;media;editorial;student_text,medium,none,protocol_simplification;student_text,candidate,increment_candidate,extracted/textbook.md lines 9638-10065;reports/P6-T1基于V0.3.8主数据补拆验证实施计划.md,4G/5G差异对照表需进入教学化重绘、标注或正文转译，当前不得写成专业复核或媒体审核通过。
N-V038-INC-P6T1-002,P6T1-N02,建立5G SA注册流程框架,detail_capability,P6-T1,P6,项目六：5G信令分析,P6-T1,任务1 5G关键信令流程及解析,JP-07,JP-03;JP-06,AU-10,AU-03;AU-09,original_textbook;professional_standard;digital_textbook_standard;ai_inference,textbook:P6-T1;task_inventory:P6-T1;reports:第九类普通任务增量验证对象选择说明V0.3.8.md;reports:P6-T1基于V0.3.8主数据补拆验证实施计划.md,internal_trial,先把手机入网流程串起来,我能按同步、随机接入、RRC建立、AMF选择、鉴权、安全、注册接受、注册完成梳理注册流程。,按同步、随机接入、RRC建立、AMF选择、鉴权、安全、注册接受、注册完成梳理注册流程。,注册流程顺序图,注册流程顺序图,P6T1-C02;P6T1-W02,redrawn_image;process_card,process_ordering,trial_split,pending_professional_media_review,professional;media;editorial;student_text,high,redraw_required,signal_flow;protocol_process;media,candidate,increment_candidate,extracted/textbook.md lines 9638-10065;reports/P6-T1基于V0.3.8主数据补拆验证实施计划.md,注册流程重绘图需进入教学化重绘、标注或正文转译，当前不得写成专业复核或媒体审核通过。
N-V038-INC-P6T1-003,P6T1-N03,识读注册关键消息与核心字段,detail_capability,P6-T1,P6,项目六：5G信令分析,P6-T1,任务1 5G关键信令流程及解析,JP-07,JP-03;JP-06,AU-10,AU-03;AU-09,original_textbook;professional_standard;digital_textbook_standard;ai_inference,textbook:P6-T1;task_inventory:P6-T1;reports:第九类普通任务增量验证对象选择说明V0.3.8.md;reports:P6-T1基于V0.3.8主数据补拆验证实施计划.md,internal_trial,看懂注册消息里几个关键字段,我能在Registration request、RRCSetupRequest、RRCSetupCo,在Registration request、RRCSetupRequest、RRCSetupComplete、Registration accept中标出身份、原因、PLMN、GUAMI、NSSAI、5G-GUTI等关键字段。,注册消息字段标注单,注册消息字段标注单,P6T1-C03;P6T1-W03,annotated_image;worksheet,field_annotation,trial_split,pending_professional_media_review,professional;media;editorial;student_text,high,annotate_required,signal_analysis;protocol_field;media,candidate,increment_candidate,extracted/textbook.md lines 9638-10065;reports/P6-T1基于V0.3.8主数据补拆验证实施计划.md,注册消息字段标注图需进入教学化重绘、标注或正文转译，当前不得写成专业复核或媒体审核通过。
N-V038-INC-P6T1-004,P6T1-N04,建立PDU会话建立流程与用户面开通路径,detail_capability,P6-T1,P6,项目六：5G信令分析,P6-T1,任务1 5G关键信令流程及解析,JP-07,JP-03;JP-06,AU-10,AU-03;AU-09,original_textbook;professional_standard;digital_textbook_standard;ai_inference,textbook:P6-T1;task_inventory:P6-T1;reports:第九类普通任务增量验证对象选择说明V0.3.8.md;reports:P6-T1基于V0.3.8主数据补拆验证实施计划.md,internal_trial,数据业务是怎么开起来的,我能梳理PDU session request、UPLINK NAS TRANSPORT、INITI,梳理PDU session request、UPLINK NAS TRANSPORT、INITIAL CONTEXT SETUP、RRCReconfiguration、UPF更新等步骤。,PDU会话流程卡,PDU会话流程卡,P6T1-C04;P6T1-W04,redrawn_image;process_card,process_completion,trial_split,pending_professional_media_review,professional;media;editorial;student_text,high,redraw_required,signal_flow;protocol_process;media,candidate,increment_candidate,extracted/textbook.md lines 9638-10065;reports/P6-T1基于V0.3.8主数据补拆验证实施计划.md,PDU会话流程重绘图需进入教学化重绘、标注或正文转译，当前不得写成专业复核或媒体审核通过。
N-V038-INC-P6T1-005,P6T1-N05,识读MIB/SIB1系统消息与驻留入口,detail_capability,P6-T1,P6,项目六：5G信令分析,P6-T1,任务1 5G关键信令流程及解析,JP-07,JP-03;JP-04;JP-06,AU-10,AU-03;AU-07;AU-09,original_textbook;professional_standard;digital_textbook_standard;ai_inference,textbook:P6-T1;task_inventory:P6-T1;reports:第九类普通任务增量验证对象选择说明V0.3.8.md;reports:P6-T1基于V0.3.8主数据补拆验证实施计划.md,internal_trial,手机为什么能选到这个小区,我能标出MIB、SIB1中与接入、驻留、SI调度、接入限制相关的信息。,标出MIB、SIB1中与接入、驻留、SI调度、接入限制相关的信息。,系统消息识读记录,系统消息识读记录,P6T1-C05;P6T1-W05,annotated_image;concept_card;worksheet,field_matching,trial_split,pending_professional_media_review,professional;media;editorial;student_text,high,annotate_required,system_information;protocol_field;media,candidate,increment_candidate,extracted/textbook.md lines 9638-10065;reports/P6-T1基于V0.3.8主数据补拆验证实施计划.md,MIB/SIB1系统消息字段卡需进入教学化重绘、标注或正文转译，当前不得写成专业复核或媒体审核通过。
N-V038-INC-P6T1-006,P6T1-N06,判断RRCReconfiguration在不同场景中的作用,detail_capability,P6-T1,P6,项目六：5G信令分析,P6-T1,任务1 5G关键信令流程及解析,JP-07,JP-03;JP-04;JP-06,AU-10,AU-03;AU-07;AU-09,original_textbook;professional_standard;digital_textbook_standard;ai_inference,textbook:P6-T1;task_inventory:P6-T1;reports:第九类普通任务增量验证对象选择说明V0.3.8.md;reports:P6-T1基于V0.3.8主数据补拆验证实施计划.md,internal_trial,这条重配消息到底在改什么,我能区分RRCReconfiguration用于承载配置、测量控制、切换命令、NAS透传等不同场景。,区分RRCReconfiguration用于承载配置、测量控制、切换命令、NAS透传等不同场景。,RRC重配场景判断表,RRC重配场景判断表,P6T1-C06;P6T1-W06,annotated_image;scenario_card,scenario_matching,trial_split,pending_professional_media_review,professional;media;editorial;student_text,high,annotate_required,rrc_reconfiguration;case_logic;media,candidate,increment_candidate,extracted/textbook.md lines 9638-10065;reports/P6-T1基于V0.3.8主数据补拆验证实施计划.md,RRC重配场景卡需进入教学化重绘、标注或正文转译，当前不得写成专业复核或媒体审核通过。
N-V038-INC-P6T1-007,P6T1-N07,使用信令分析界面定位证据入口,detail_capability,P6-T1,P6,项目六：5G信令分析,P6-T1,任务1 5G关键信令流程及解析,JP-07,JP-03;JP-04;JP-06,AU-10,AU-03;AU-09,original_textbook;professional_standard;digital_textbook_standard;ai_inference,textbook:P6-T1;task_inventory:P6-T1;reports:第九类普通任务增量验证对象选择说明V0.3.8.md;reports:P6-T1基于V0.3.8主数据补拆验证实施计划.md,internal_trial,先学会从工具里找到证据,我能在地图、关键信令、邻区、无线参数、吞吐率窗口中找到对应证据入口，并说明每个窗口能说明什么、不能说,在地图、关键信令、邻区、无线参数、吞吐率窗口中找到对应证据入口，并说明每个窗口能说明什么、不能说明什么。,信令工具证据定位单,信令工具证据定位单,P6T1-C07;P6T1-W07,redrawn_image;worksheet,evidence_location,trial_split,pending_professional_media_review,professional;media;editorial;student_text,high,redraw_required,tool_screenshot;data_source;platform_boundary,candidate,increment_candidate,extracted/textbook.md lines 9638-10065;reports/P6-T1基于V0.3.8主数据补拆验证实施计划.md,教学化工具界面图需进入教学化重绘、标注或正文转译，当前不得写成专业复核或媒体审核通过。
N-V038-INC-P6T1-008,P6T1-N08,分析5G重选到4G案例并连接复杂复盘,detail_capability,P6-T1,P6,项目六：5G信令分析,P6-T1,任务1 5G关键信令流程及解析,JP-07,JP-03;JP-04;JP-06,AU-10,AU-03;AU-07;AU-09,original_textbook;professional_standard;digital_textbook_standard;ai_inference,textbook:P6-T1;task_inventory:P6-T1;reports:第九类普通任务增量验证对象选择说明V0.3.8.md;reports:P6-T1基于V0.3.8主数据补拆验证实施计划.md,internal_trial,用一个小案例把流程和问题连起来,我能对照SIB3/SIB4/SIB5配置，判断为什么5G信号良好仍重选到4G，并说明后续如何进入P6,对照SIB3/SIB4/SIB5配置，判断为什么5G信号良好仍重选到4G，并说明后续如何进入P6-T2复盘。,重选问题证据链,重选问题证据链,P6T1-C08;P6T1-W08,simulation_case;redrawn_image;worksheet,evidence_chain,trial_split,pending_professional_media_review,professional;media;editorial;student_text,high,redraw_required,case_logic;system_information;conclusion;media,candidate,increment_candidate,extracted/textbook.md lines 9638-10065;reports/P6-T1基于V0.3.8主数据补拆验证实施计划.md,5G重选到4G案例链需进入教学化重绘、标注或正文转译，当前不得写成专业复核或媒体审核通过。
N-V039-INC-P5T1-001,P5T1-N01,明确全网性能指标采集任务与服务质量问题,detail_capability,P5-T1,P5,项目五：5G全网性能提升,P5-T1,任务1 5G全网性能指标采集,JP-07,JP-03;JP-06,AU-09,AU-09,original_textbook;professional_standard;digital_textbook_standard;ai_inference,textbook:P5-T1 lines 7361-8584;task_inventory:P5-T1;reports:第十类普通任务增量验证对象选择说明V0.3.9.md;reports:P5-T1基于V0.3.9主数据补拆验证实施计划.md,internal_trial,先弄清这次为什么要采全网指标,我能根据NSA/SA组网和服务质量问题，说明本次全网指标采集要回答什么问题。,阅读任务情境，判断本次采集要回答的服务质量问题，并填写采集任务单。,全网指标采集任务单,全网指标采集任务单,P5T1-C01;P5T1-W01;P5T1-ACT01,task_card;worksheet,case_intro;task_definition,trial_split,pending_professional_media_review,professional;media;editorial;student_text,medium,none,student_text;metric_context,candidate,increment_candidate,extracted/textbook.md lines 7361-8584;reports/P5-T1基于V0.3.9主数据补拆验证实施计划.md,本节点为P5-T1受控补拆候选节点，指标口径、公式、阈值、计数器和媒体均需专业复核或教学化改造。
N-V039-INC-P5T1-002,P5T1-N02,区分KPI/PI、指标口径与统计周期,detail_capability,P5-T1,P5,项目五：5G全网性能提升,P5-T1,任务1 5G全网性能指标采集,JP-07,JP-03;JP-06,AU-09,AU-03;AU-04;AU-07,original_textbook;professional_standard;digital_textbook_standard;ai_inference,textbook:P5-T1 lines 7361-8584;task_inventory:P5-T1;reports:第十类普通任务增量验证对象选择说明V0.3.9.md;reports:P5-T1基于V0.3.9主数据补拆验证实施计划.md,internal_trial,把指标名、公式、周期和数据源分开,我能区分KPI/PI、计算口径、统计周期、区域范围和数据源，避免只背指标名称。,把指标名称、公式、统计周期、区域范围和数据源分开记录。,指标口径说明表,指标口径说明表,P5T1-C02;P5T1-W02;P5T1-ACT02,concept_card;table;worksheet,metric_annotation;data_source_selection,trial_split,pending_professional_media_review,professional;media;editorial;student_text,high,media_review_required,metric_formula;counter_definition;student_text,candidate,increment_candidate,extracted/textbook.md lines 7361-8584;reports/P5-T1基于V0.3.9主数据补拆验证实施计划.md,本节点为P5-T1受控补拆候选节点，指标口径、公式、阈值、计数器和媒体均需专业复核或教学化改造。
N-V039-INC-P5T1-003,P5T1-N03,采集接入类指标并核对关键计数器,detail_capability,P5-T1,P5,项目五：5G全网性能提升,P5-T1,任务1 5G全网性能指标采集,JP-07,JP-03;JP-06,AU-09,AU-09,original_textbook;professional_standard;digital_textbook_standard;ai_inference,textbook:P5-T1 lines 7361-8584;task_inventory:P5-T1;reports:第十类普通任务增量验证对象选择说明V0.3.9.md;reports:P5-T1基于V0.3.9主数据补拆验证实施计划.md,internal_trial,提取接入类指标并说明来源,我能提取RRC、NG、QoS Flow、PDU Session和无线接通率等接入类指标，并记录关键计数器来源。,提取接入类指标，核对口径、时间窗和计数器来源。,接入类指标采集记录,接入类指标采集记录,P5T1-C03;P5T1-W03;P5T1-ACT03,metric_table;worksheet,metric_collection;counter_checking,trial_split,pending_professional_media_review,professional;media;editorial;student_text,high,media_review_required,access_metric;counter_definition;professional_review,candidate,increment_candidate,extracted/textbook.md lines 7361-8584;reports/P5-T1基于V0.3.9主数据补拆验证实施计划.md,本节点为P5-T1受控补拆候选节点，指标口径、公式、阈值、计数器和媒体均需专业复核或教学化改造。
N-V039-INC-P5T1-004,P5T1-N04,采集保持性与移动性指标,detail_capability,P5-T1,P5,项目五：5G全网性能提升,P5-T1,任务1 5G全网性能指标采集,JP-07,JP-03;JP-06,AU-09,AU-09,original_textbook;professional_standard;digital_textbook_standard;ai_inference,textbook:P5-T1 lines 7361-8584;task_inventory:P5-T1;reports:第十类普通任务增量验证对象选择说明V0.3.9.md;reports:P5-T1基于V0.3.9主数据补拆验证实施计划.md,internal_trial,提取掉线和切换相关指标,我能提取无线掉线率、异常释放率、切换成功率等保持性和移动性指标，并说明它们反映的问题。,提取保持性与移动性指标，记录指标口径、数据源和异常提示。,保持/移动性指标采集记录,保持/移动性指标采集记录,P5T1-C04;P5T1-W04;P5T1-ACT04,metric_table;worksheet,metric_collection;comparison_analysis,trial_split,pending_professional_media_review,professional;media;editorial;student_text,high,media_review_required,mobility_metric;retention_metric;professional_review,candidate,increment_candidate,extracted/textbook.md lines 7361-8584;reports/P5-T1基于V0.3.9主数据补拆验证实施计划.md,本节点为P5-T1受控补拆候选节点，指标口径、公式、阈值、计数器和媒体均需专业复核或教学化改造。
N-V039-INC-P5T1-005,P5T1-N05,采集资源类与可用类指标,detail_capability,P5-T1,P5,项目五：5G全网性能提升,P5-T1,任务1 5G全网性能指标采集,JP-07,JP-03;JP-06,AU-09,AU-09,original_textbook;professional_standard;digital_textbook_standard;ai_inference,textbook:P5-T1 lines 7361-8584;task_inventory:P5-T1;reports:第十类普通任务增量验证对象选择说明V0.3.9.md;reports:P5-T1基于V0.3.9主数据补拆验证实施计划.md,internal_trial,提取资源占用和小区可用性指标,我能提取流量、PRB利用率、连接用户数、小区可用率等指标，说明它们与容量和可用性的关系。,提取资源类与可用类指标，记录口径、单位和采集证据。,资源/可用类指标采集记录,资源/可用类指标采集记录,P5T1-C05;P5T1-W05;P5T1-ACT05,metric_table;worksheet,metric_collection;data_reading,trial_split,pending_professional_media_review,professional;media;editorial;student_text,high,media_review_required,resource_metric;availability_metric;professional_review,candidate,increment_candidate,extracted/textbook.md lines 7361-8584;reports/P5-T1基于V0.3.9主数据补拆验证实施计划.md,本节点为P5-T1受控补拆候选节点，指标口径、公式、阈值、计数器和媒体均需专业复核或教学化改造。
N-V039-INC-P5T1-006,P5T1-N06,采集覆盖、互操作与干扰类指标,detail_capability,P5-T1,P5,项目五：5G全网性能提升,P5-T1,任务1 5G全网性能指标采集,JP-07,JP-03;JP-06,AU-09,AU-09,original_textbook;professional_standard;digital_textbook_standard;ai_inference,textbook:P5-T1 lines 7361-8584;task_inventory:P5-T1;reports:第十类普通任务增量验证对象选择说明V0.3.9.md;reports:P5-T1基于V0.3.9主数据补拆验证实施计划.md,internal_trial,提取覆盖、互操作和干扰证据,我能提取MR覆盖、弱覆盖、越区覆盖、4/5G互操作和干扰相关指标，并判断哪些指标可能进入未闭环分析。,提取覆盖、互操作与干扰指标，标出可能导致未闭环的问题线索。,覆盖/互操作/干扰指标采集记录,覆盖/互操作/干扰指标采集记录,P5T1-C06;P5T1-W06;P5T1-ACT06,metric_table;map_or_chart;worksheet,metric_collection;evidence_classification,trial_split,pending_professional_media_review,professional;media;editorial;student_text,high,media_review_required,coverage_metric;interference_metric;interop_metric,candidate,increment_candidate,extracted/textbook.md lines 7361-8584;reports/P5-T1基于V0.3.9主数据补拆验证实施计划.md,本节点为P5-T1受控补拆候选节点，指标口径、公式、阈值、计数器和媒体均需专业复核或教学化改造。
N-V039-INC-P5T1-007,P5T1-N07,判断数据质量与采集证据可信度,detail_capability,P5-T1,P5,项目五：5G全网性能提升,P5-T1,任务1 5G全网性能指标采集,JP-07,JP-03;JP-06,AU-09,AU-03;AU-04;AU-07,original_textbook;professional_standard;digital_textbook_standard;ai_inference,textbook:P5-T1 lines 7361-8584;task_inventory:P5-T1;reports:第十类普通任务增量验证对象选择说明V0.3.9.md;reports:P5-T1基于V0.3.9主数据补拆验证实施计划.md,internal_trial,检查数据是否足够可信,我能检查数据源、统计时间窗、样本量、缺失项、异常跳变和截图或导出表证据，判断采集结果是否可用。,核对采集证据，填写数据质量检查单。,数据质量检查单,数据质量检查单,P5T1-C07;P5T1-W07;P5T1-ACT07,checklist;worksheet;rubric,evidence_checking;risk_checking,trial_split,pending_professional_media_review,professional;media;editorial;student_text;data_security,high,media_review_required,data_quality;source_reliability;data_security,candidate,increment_candidate,extracted/textbook.md lines 7361-8584;reports/P5-T1基于V0.3.9主数据补拆验证实施计划.md,本节点为P5-T1受控补拆候选节点，指标口径、公式、阈值、计数器和媒体均需专业复核或教学化改造。
